,Tweet ID,Content,Named Candidate/Partylist
1114,tweet_id:1843532323268276547,"Pangilinan admits ""uphill battle"" going back to the Senate, but projects a stronger fight with allied political groups backed by Senator Risa Hontiveros as their campaign manager in 2025. | via  #Halalan2025",
1115,tweet_id:1843528815651500282,"Former Senator Kiko Pangilinan files his certificate of candidacy as he eyes a comeback in the upper chamber.

His wife, actress Sharon Cuneta, accompanied him during the filing | @dsfernandez #VoteWatch #Eleksyon2025",
1116,tweet_id:1843528713536942297,LOOK: Senatorial aspirtant Francis 'Kiko' Pangilinan presents his Certificate of Candidacy as Liberal Party bet with wife Sharon Cuneta. | via  #Halalan2025,Liberal
1117,tweet_id:1843526504556441702,LOOK: Former senator Kiko Pangilinan is accompanied by his wife Sharon Cuneta during the filing of his candidacy for senator on Tuesday. | via  #Halalan2025,
1118,tweet_id:1843518474863456763,Former senator Leila de Lima and former congressman Erin Tañada are at the Quirino Grandstand to show their support for the senatorial bid of Francis “Kiko” Pangilinan this Tuesday. | via  #Halalan2025,
1119,tweet_id:1843503973623574718,"LOOK: Supporters of former senator Francis “Kiko” Pangilinan have started to gather at the Quirino Grandstand.   Pangilinan is expected to formalize his bid to return to the Senate this Tuesday afternoon. | via  #Halalan2025 

(: Nestor Depositar)",
1120,tweet_id:1843241801131626911,"'ANG MAS MAHALAGA HINDI 'YUNG PANGALAN NAMIN KUNDI 'YUNG PANININDIGAN NAMIN'

Former Sen. Kiko Pangilinan explained that while some claim to be part of the opposition solely due to their criticisms, what truly matters are their commitment and principles. #Halalan2025",
1121,tweet_id:1843217174841921959,"WATCH: Party-list group MPBL joins the 2025 election, promising to empower athletes if elected to Congress. 

Ex-PDP spokesperson Ron Munsayac is the first nominee, while Manny Pacquiao's wife Jinkee is the second nominee. #PHVote #AmbagNatin #BeTheChange   

Get live updates:",PDP
1122,tweet_id:1842723949320278286,"'I WAS INSPIRED BY MY DAD TO BE INVOLVED IN POLITICS'

Michael Pacquiao, son of former Senator Manny Pacquiao, acknowledged his father's influence on his decision to enter politics, emphasizing his desire to pursue his own goals. #Halalan2025",Manny Pacquiao
1123,tweet_id:1840789153270866210,"Nung Pebrero, may mga Kakampinks na sumumpa na di nila iboboto si Kiko Pangilinan dahil sinabihan sila na huwag mang-insulto.

Oktubre na. Sina Kiko at Bam lang talaga ang manok ng liberal opposition. Itsatsapwera niyo pa rin ba si Kiko dahil lang dito?#Halalan2025",liberal
1124,tweet_id:1839942702462578853,"Bakit ba nag-independent si Kiko Pangilinan noong 2007? Kasi di niya kayang kumampanya kasama ang mga trapo sa GMA slate at sa Erap slate.

Na-concern si Kiko na baka di maintindihan ng mga anak niya kung ano ba yung pinaglalaban niya, kaya pinili niyang mag-indie.#Halalan2025",independent
1125,tweet_id:1839933985062895681,"Back in 2007, Kiko Pangilinan was supposed to be part of the Genuine Opposition slate, but he didn't attend their proclamation rally.

GO later removed Pangilinan from the lineup. Pangilinan clarified that he was only invited as a guest bet, not an official bet.#Halalan2025",
1126,tweet_id:1839531361411137971,"If... 
Necropolitics = using someone's death for political gain

Then... 
Carcinopolitics = using one's cancer condition for political gain

I thought Doc Willie was too classy to do this, pero major red flag na talaga yung nagra-rant pa rin siya sa 2022 elections. #Halalan2025",
1127,tweet_id:1837288132959490048,"Among the Liberal Party's bets for #Halalan2025 is former senator Kiko Pangilinan, currently their lone senatorial candidate. Meanwhile, former vice president Leni Robredo will run for Naga City mayor.

Read: news.abs-cbn.com/news/2024/9/20
…",Liberal
1128,tweet_id:1837134151754879252,"Former senator Kiko Pangilinan will run for a Senate seat in 2025, he announces on Friday, September 20. #PHVote trib.al/MQk4xio",
1129,tweet_id:1837059812020142413,"The Liberal Party (LP) on Friday announced the candidacy for senator of its chairman, former Senator Francis “Kiko” Pangilinan, in #Eleksyon2025.

LP likewise announced that its sectoral wing, the Mamamayang Liberal (ML) party list, will seek congressional seats in next year’s",Liberal
1130,tweet_id:1837030215643443523,"'TULOY ANG LABAN! '

Former Vice President Leni Robredo is running for Mayor of Naga City, and former Sen. Kiko Pangilinan is seeking a Senate seat in the 2025 elections. #Halalan2025",
1131,tweet_id:1827201967405592666,"Kiko Pangilinan's 2001 portrait, as seen in his 2001 Senate campaign posters.

Happy birthday, Senator .

(Photo from Kiko Pangilinan's 2001 campaign website)#Halalan2025",
1132,tweet_id:1823816045876142503,"'INIWAN NIYA KAMI, IIWAN KO RIN SIYA'

Former President Rodrigo Duterte expressed disappointment with Sen. Francis Tolentino, indicating that he would not support Tolentino's reelection bid in #Halalan2025 after his departure from the once-ruling PDP party.",Francis Tolentino
1133,tweet_id:1823731833944858948,"""Kumilos Kasama si Kiko""

This was Kiko Pangilinan's unique TV ad during his first Senate bid in 2001, featuring wife Sharon Cuneta and a very young Kakie.

(Originally uploaded on YouTube by katerinasofia)#WaybackWednesday #Halalan2025",
1134,tweet_id:1809974140973256734,"'I HAVE A CONTRACT WITH TV5. NO POLITICS'

TV host Willie Revillame has shifted his stance on running for senator in the 2025 elections, linking his decision to a new contract with TV5. #Halalan2025",Willie Revillame
1135,tweet_id:1807380793117044937,"PAHAYAG 2024 SURVEY: KIKO ENTERS TOP 12 SENATORS; BATO DECLINES, CHEL FACES REGIONAL CHALLENGES

Former Sen. Kiko Pangilinan enters the top 12 senators for #Halalan2025, according to PUBLiCUS Asia, Inc.'s PAHAYAG 2024 Second Quarter Survey released on June 30.",
1136,tweet_id:1807055408793825507,"NUP is quite strong in Cavite, being the dominant party there. The Remullas and Tolentinos (hence Francis’ potential shift) are NUP now.

Looks like the administration tent is getting wider and wider.#PiliPinas2025",
1137,tweet_id:1803842052800811480,"The challenge for the independent opposition is to translate these iconic principles into concrete platforms that can be easily sold to the electorate.

Former Sen. Kiko Pangilinan and former Sen. Bam Aqunio had pending bills that they can sell should they run for #Halalan2025.",independent
1138,tweet_id:1790303046221848944,"I think it's  sad that many Kakampinks here on Twitter would rather lose the 2025 election and eat up three defeats in a row than let Kiko Pangilinan win.

And it's all because he told Kakampinks not to keep insulting those who aren't Kakampinks.

Hahay....#Halalan2025",
1139,tweet_id:1843534093868511672,"JUST IN: KOJC leader Apollo Quiboloy, who faces several criminal complaints and is currently detained, has filed a Certificate of Candidacy for senator, Comelec spokesman Rex Laudianco confirms. | via  #Halalan2025",Apollo Quiboloy
1140,tweet_id:1843532949267861875,"JUST IN: Arrested doomsday preacher Apollo Quiboloy, who is accused of human trafficking and sexual abuse of minors, has filed his candidacy for senator via an authorized rep, Comelec spokesman Rex Laudiangco confirms. #PHVote | via Dwight de Leon/Rappler rplr.co/elections",Apollo Quiboloy
1141,tweet_id:1843088845426012462,"LOOK: Retired Col. Ariel Querubin arrives at the Quirino Grandstand before he hands in his COC for Senator inside the filing venue this Monday. 

He is accompanied by Baguio City Mayor Benjamin Magalong and his supporters. | via  #Halalan2025",Ariel Querubin
1142,tweet_id:1841445618721681491,"""MAGSASAKA DAPAT ANG MAY KONTROL SA LUPA.""

PANOORIN: Talumpati ni Danilo ""Ka Daning"" Ramos, magsasaka at tagapangulo ng Kilusang Magbubukid ng Pilipinas. 

Magsasaka, itanim sa senado! #MagsasakaNaman#Halalan2025",
1143,tweet_id:1803350084043546838,"If Sara Duterte is now ""the leader of the new opposition"", who exactly will comprise the opposition, especially for 2025?

The Dutertes? Bato n' Go? Roque? F'ng Glenn Chong? F'NG Maharlika and Vic Rodriguez? F'NG QUIBOLOY?!!

'Yang LANG ang Opposition niyo?!!#Halalan2025",Vic Rodriguez
1144,tweet_id:1843152891517051233,"WATCH: Nur-Ana 'Lady Ann' Indanan Sahidulla, a former vice governor and congresswoman in Sulu, files her certificate of candidacy for senator for the 2025 polls. She also ran for the same post in 2022 but lost. #PHVote #AmbagNatin #BeTheChange   

Get live updates:",
1145,tweet_id:1842547209122030038,"For Vic Sotto and Coney Reyes, 'nothing to worry about' over Vico's re-election bid #Halalan2025",
1146,tweet_id:1842524578343735402,"‘YUNG MGA STYLE NA BULOK HINDI NA UUBRA SA PASIG’

Veteran actors Vic Sotto and Coney Reyes say “nothing to worry about” in son ’s third bid for Pasig’s top local post. #Halalan2025 | via ",
1147,tweet_id:1842523067152752881,"‘YUNG MGA STYLE NA BULOK HINDI NA UUBRA SA PASIG’

Veteran actors Vic Sotto and Coney Reyes say “nothing to worry about” in son ’s third bid for Pasig’s top local post. #Halalan2025 ",
1148,tweet_id:1842416724232282270,Pasig Mayor Vico Sotto and Vice Mayor Dodot Jaworski arrive at the local Comelec office to file their Certificates of Candidacy for #Halalan2025 accompanied by parents 'Bossing' Vic Sotto and Coney Reyes in filing candidacy for reelection. The mayor will run for the last term.,
1149,tweet_id:1842406878309241225,"‘THAT IS VERY STUPID TO SAY’

Pasig Mayor  scoffs at allegation he is “provoking” owners of St. Gerrard Construction to compete vs him in #Halalan2025 Sotto says cases vs SGC will continue: “I have to do my job kung sino man ang kalaban, ano man ang pulitika.” | via",
1150,tweet_id:1842406337936044401,"‘THAT IS VERY STUPID TO SAY’

Pasig Mayor  scoffs at allegation he is “provoking” owners of St. Gerrard Construction to compete vs him in #Halalan2025 Sotto says cases vs SGC will continue: “I have to do my job kung sino man ang kalaban, ano man ang pulitika.”",
1151,tweet_id:1842073412765942041,"An official from St. Gerrard Construction is set to go against incumbent Pasig City Mayor Vico Sotto for mayoralty after Sotto ""provoked"" them with his alleged baseless attacks against the firm. #Halalan2025 

More details: news.abs-cbn.com/news/2024/10/3
…",
1152,tweet_id:1841858662840860737,"‘Same people are behind ST GERRARD CONSTRUCTION and ST TIMOTHY CONSTRUCTION’  

Pasig Mayor  says ex-partner of #Halalan2025 provider Miru Systems linked to St Gerrard Construction, owned by Sarah Discaya, his expected-rival for the mayoralty post in 2025. (: Sotto) |",
1153,tweet_id:1841832662157426735,"‘Same people are behind ST GERRARD CONSTRUCTION and ST TIMOTHY CONSTRUCTION’

Pasig Mayor  says ex-partner of #Halalan2025 provider Miru Systems linked to St Gerrard Construction, owned by Sarah Discaya, his expected-rival for the mayoralty post in 2025.: Vico Sotto",
1154,tweet_id:1841701673879896182,"Philip Salvador faces the media after filing COC for senator

WATCH: Actor Philip Salvador addresses the media after filing a certificate of candidacy (COC) for senator at the Manila Hotel on Thursday, October 3. #PHVote #AmbagNatin #BeTheChangeGet live updates:",
1155,tweet_id:1841310354942611474,"LOOK: Former senators ,  and reelectionist senator Lito Lapid file their certificates of candidacy at the Manila Hotel Tent City this Wednesday, October 2, 2024. #Halalan2025",Lito Lapid
1156,tweet_id:1841002250824794213,LOOK: Re-electionist Quezon City 1st District congressman Arjo Atayde just filed his certificate of candidacy. Mayor Joy Belmonte and VM Gian Sotto joined him this afternoon. #Halalan2025,
1157,tweet_id:1840999901859041296,"LOOK: Actor and QC 1st District Rep. Arjo Atayde is seeking reelection. 

He is joined by his mother, actress Sylvia Sanchez, QC Mayor Joy Belmonte, and Vice Mayor Gian Sotto | via  #Halalan2025",
1158,tweet_id:1840987647084544464,"Quezon City Mayor Joy Belmonte is gunning for reelection as she files her certificate of candidacy on Tuesday, October 1. If she wins, Belmonte will be on her last term as mayor. She is campaigning with incumbent Vice Mayor Gian Sotto. #PHVote | via Patrick Cruz/Rappler

LIVE",
1159,tweet_id:1840980777330446424,NOW: Quezon City Mayor Joy Belmonte and Vice Mayor Gian Sotto file their certificates of candidacy for re-election.#Halalan2025,
1160,tweet_id:1836299943012896938,"Ganito rin ang logic ng tito ko sa Mindanao.

Kapag may nagsasabi na nabudol sila, ang response naman niya ay nabudol nga sila kasi kasabwat daw ng ""dilawan"" ang nasa pwesto ngayon.

So yes, ""Nabudol"" isn't exactly the flex some might think it is.#Halalan2025",
1161,tweet_id:1828671354322952389,"PASIG FIRST LADY REVEAL, WHEN?   

Pasig Mayor reveals when he’ll introduce the city’s first lady to put other rumors to rest.  

He also answers the question: Will Vico Sotto run for senator in #Halalan2025? | via ",
1162,tweet_id:1828670349472579669,"PASIG FIRST LADY REVEAL, WHEN?   

Pasig Mayor  reveals when he’ll introduce the city’s first lady to put other rumors to rest.  He also answers the question: Will Vico Sotto run for senator in #Halalan2025? | via ",
1163,tweet_id:1828627819003551990,"PASIG FIRST LADY REVEAL, WHEN? 

Pasig Mayor  reveals when he’ll introduce the city’s first lady to put other rumors to rest.

He also answers the question: Will Vico Sotto run for senator in #Halalan2025? ",
1164,tweet_id:1822942857986228224,"CONTEXT: Pasig Mayor Vico Sotto earlier said that the protesters from Quezon City are most likely recruited by St. Gerrard Construction. 

SGC is a construction company based in Pasig rumored to be fielding their own slate in the #Halalan2025. | via ",
1165,tweet_id:1804756019995869311,"BREAKING: NPC expels Bamban Mayor Alice Guo from party ahead of #Halalan2025   

NPC Chair Tito Sotto has accepted the recommendation of Tarlac Gov and NPC provincial chair Susan Yap to remove the controversial mayor from the party. | via ",NPC
1166,tweet_id:1842822277639106810,"‘IF I WILL NOT PERFORM IN 3 YEARS, I WILL STEP DOWN’    

Ex-DSWD Sec. Erwin Tulfo urges the public to call him out on social media if he has accomplished nothing in his first 3 years in the Senate should he win a seat. #Halalan2025| via ",Erwin Tulfo
